age,married,sex,race,hispanic,hhinc,away,employ,numinc,violent,injury,medtreat,medexp,robbery,assault,pweight,pstrat,ppsu
64,0,0,1,2,10,1,0,0,0,0,0,0,0,0,5823.03005,122,1
27,1,1,1,2,2,0,0,0,0,0,0,0,0,0,5568.51287,122,1
26,1,0,1,2,2,0,1,0,0,0,0,0,0,0,5977.25797,122,1
36,0,0,1,2,7,1,1,0,0,0,0,0,0,0,6234.33209,122,1
58,0,1,1,2,3,1,1,0,0,0,0,0,0,0,5269.96704,122,1
16,0,0,1,2,3,1,0,0,0,0,0,0,0,0,7502.99994,122,1
32,0,1,2,2,5,1,1,0,0,0,0,0,0,0,5109.90539,122,1
15,0,0,2,2,5,1,0,0,0,0,0,0,0,0,7120.9569,122,1
49,1,1,1,2,13,1,1,0,0,0,0,0,0,0,5118.77208,122,1
44,1,0,1,2,13,1,1,0,0,0,0,0,0,0,6000.68688,122,1
36,1,1,1,2,12,1,1,0,0,0,0,0,0,0,5373.22396,122,1
16,0,1,1,2,12,1,1,0,0,0,0,0,0,0,6356.02275,122,1
40,1,0,1,2,12,1,1,0,0,0,0,0,0,0,6000.68688,122,1
43,1,0,1,2,14,1,1,0,0,0,0,0,0,0,6246.38485,122,1
47,1,1,1,2,14,0,0,0,0,0,0,0,0,0,5736.07281,122,1
15,0,0,1,2,14,1,0,0,0,0,0,0,0,0,5849.63188,122,1
82,0,1,1,2,4,0,0,0,0,0,0,0,0,0,4737.70129,122,1
36,0,1,2,2,9,1,1,0,0,0,0,0,0,0,3955.29614,122,1
17,0,0,2,2,9,1,0,0,0,0,0,0,0,0,4779.52227,122,1
47,1,1,1,2,11,1,0,1,0,0,0,0,0,0,5118.77208,122,1
28,0,1,1,2,11,1,1,0,0,0,0,0,0,0,6265.7294,122,1
45,1,0,1,2,11,1,1,0,0,0,0,0,0,0,5631.76769,122,1
30,1,1,2,2,7,1,1,1,0,0,0,0,0,0,3917.20686,122,1
44,1,0,2,2,7,1,0,1,1,1,1,0,0,1,4704.29008,122,1
30,0,1,1,2,12,1,1,0,0,0,0,0,0,0,5610.09425,122,1
56,1,1,1,2,14,1,1,0,0,0,0,0,0,0,5559.53706,122,1
62,1,0,1,2,14,0,1,0,0,0,0,0,0,0,6212.81021,122,1
22,0,1,1,2,8,1,1,3,1,1,0,0,0,1,6106.09096,122,1
49,1,1,1,2,13,1,1,0,0,0,0,0,0,0,5059.67103,122,1
49,1,0,1,2,13,1,1,0,0,0,0,0,0,0,5566.74362,122,1
17,0,1,1,2,13,1,1,0,0,0,0,0,0,0,6282.63648,122,1
56,1,1,1,2,.,1,1,0,0,0,0,0,0,0,5559.53706,122,1
58,1,0,1,2,.,1,1,0,0,0,0,0,0,0,5867.74248,122,1
43,0,1,1,2,10,1,1,0,0,0,0,0,0,0,6922.63749,122,1
71,0,1,1,2,10,0,1,0,0,0,0,0,0,0,4698.25917,122,1
14,0,1,1,2,10,1,0,0,0,0,0,0,0,0,7592.87883,122,1
44,0,0,1,2,9,1,1,0,0,0,0,0,0,0,6305.63253,122,1
18,0,0,1,2,9,1,1,0,0,0,0,0,0,0,9392.65551,122,1
43,0,0,1,2,9,1,1,0,0,0,0,0,0,0,5882.46147,122,1
41,0,0,1,2,9,1,1,0,0,0,0,0,0,0,6273.80505,122,1
77,1,1,1,2,.,1,0,0,0,0,0,0,0,0,5202.01601,122,1
77,1,0,1,2,.,1,0,0,0,0,0,0,0,0,5537.54261,122,1
79,0,0,1,2,3,1,0,0,0,0,0,0,0,0,5349.92929,122,1
74,0,1,1,2,3,1,0,0,0,0,0,0,0,0,4852.79161,122,1
49,1,0,1,2,11,0,1,0,0,0,0,0,0,0,6322.25221,122,1
47,1,1,1,2,11,0,0,0,0,0,0,0,0,0,6024.74194,122,1
16,0,0,1,2,11,1,1,0,0,0,0,0,0,0,8063.59488,122,1
12,0,1,1,2,11,1,0,0,0,0,0,0,0,0,6005.63722,122,1
69,0,1,1,2,.,1,1,0,0,0,0,0,0,0,5318.37109,122,1
36,0,0,1,2,.,1,1,0,0,0,0,0,0,0,6972.62215,122,1
50,1,1,1,2,.,1,1,0,0,0,0,0,0,0,5285.54312,122,1
51,1,0,1,2,.,0,1,0,0,0,0,0,0,0,6890.72857,122,1
49,1,1,1,2,13,1,1,0,0,0,0,0,0,0,5736.07281,122,1
52,1,0,1,2,13,1,1,0,0,0,0,0,0,0,5671.34703,122,1
18,0,1,1,2,13,1,1,0,0,0,0,0,0,0,7351.22951,122,1
25,0,1,1,2,13,1,1,0,0,0,0,0,0,0,5747.738,122,1
32,0,0,1,2,2,1,0,0,0,0,0,0,0,0,5717.41429,122,1
58,0,1,1,2,10,1,1,0,0,0,0,0,0,0,5507.29969,122,1
41,1,0,1,2,14,0,1,0,0,0,0,0,0,0,5882.46147,122,1
36,1,1,1,2,14,0,1,0,0,0,0,0,0,0,5269.28551,122,1
46,0,1,2,2,13,0,1,0,0,0,0,0,0,0,3676.86261,122,1
45,1,0,1,2,3,1,0,1,1,1,1,0,0,1,6322.25221,122,1
42,1,1,1,2,3,0,0,0,0,0,0,0,0,0,5907.39577,122,1
12,0,0,1,2,3,1,0,2,1,0,0,0,0,0,6583.65822,122,1
74,0,0,1,2,14,1,1,0,0,0,0,0,0,0,5385.51625,122,1
53,1,1,1,2,8,1,1,0,0,0,0,0,0,0,5285.54312,122,1
48,1,0,1,2,8,0,1,0,0,0,0,0,0,0,6322.25221,122,1
25,0,1,2,2,6,1,1,1,0,0,0,0,0,0,5991.95607,122,1
46,0,0,2,2,6,1,1,0,0,0,0,0,0,0,4839.14284,122,1
48,1,0,4,2,14,1,1,0,0,0,0,0,0,0,6058.79435,122,1
45,1,1,1,2,14,1,1,0,0,0,0,0,0,0,5676.51063,122,1
15,0,1,1,2,14,1,0,0,0,0,0,0,0,0,6252.56666,122,1
68,1,1,1,2,13,1,1,0,0,0,0,0,0,0,4427.26418,122,1
74,1,0,1,2,13,1,1,0,0,0,0,0,0,0,5154.48131,122,1
45,0,0,1,2,13,1,1,0,0,0,0,0,0,0,6665.00122,122,1
90,0,1,1,2,5,0,0,0,0,0,0,0,0,0,4835.73885,122,1
30,1,0,1,2,12,1,1,0,0,0,0,0,0,0,6078.79639,122,1
29,1,1,1,2,12,0,0,0,0,0,0,0,0,0,5824.69008,122,1
39,1,1,1,2,14,1,0,0,0,0,0,0,0,0,5208.44664,122,1
38,1,0,1,2,14,1,1,0,0,0,0,0,0,0,6146.2259,122,1
47,1,1,1,2,10,1,0,0,0,0,0,0,0,0,5676.51063,122,1
17,0,1,1,2,10,1,1,0,0,0,0,0,0,0,7292.542,122,1
48,1,0,1,2,10,1,1,0,0,0,0,0,0,0,6058.79435,122,1
85,0,1,1,2,3,0,0,0,0,0,0,0,0,0,4835.73885,122,1
57,1,1,1,2,12,1,0,0,0,0,0,0,0,0,5246.51524,122,1
61,1,0,1,2,12,0,1,0,0,0,0,0,0,0,5111.74217,122,1
51,1,1,1,2,12,1,0,0,0,0,0,0,0,0,5036.77382,122,1
61,1,0,1,2,12,1,1,0,0,0,0,0,0,0,5125.70686,122,1
73,1,1,1,2,.,0,1,0,0,0,0,0,0,0,5500.3386,122,1
74,1,0,1,2,.,1,1,0,0,0,0,0,0,0,5476.21093,122,1
58,1,0,1,2,13,1,1,0,0,0,0,0,0,0,6029.41337,122,1
55,1,1,1,2,13,1,1,0,0,0,0,0,0,0,5850.09069,122,1
68,0,1,1,2,2,0,0,0,0,0,0,0,0,0,4713.55431,122,1
37,0,0,1,2,12,1,1,2,1,0,0,0,0,1,6258.34267,122,1
45,0,1,1,2,.,1,1,0,0,0,0,0,0,0,5676.51063,122,1
53,0,0,1,2,13,1,1,0,0,0,0,0,0,0,5896.30396,122,1
62,0,1,1,2,9,1,1,0,0,0,0,0,0,0,4958.15999,122,1
34,1,1,1,2,13,1,0,0,0,0,0,0,0,0,5224.29352,122,1
33,1,0,1,2,13,1,1,0,0,0,0,0,0,0,6021.68006,122,1
52,1,1,1,2,10,1,0,0,0,0,0,0,0,0,5036.77382,122,1
25,0,0,1,2,10,1,1,1,1,0,0,0,0,1,6353.21048,122,1
76,0,1,1,2,10,0,0,0,0,0,0,0,0,0,5271.21975,122,1
60,1,0,1,2,9,1,1,0,0,0,0,0,0,0,5125.70686,122,1
59,1,1,1,2,9,0,0,0,0,0,0,0,0,0,5850.09069,122,1
57,0,0,1,2,8,0,0,0,0,0,0,0,0,0,5803.83831,122,1
51,1,0,1,2,12,1,1,0,0,0,0,0,0,0,1598.92184,130,1
55,1,1,1,2,12,1,1,0,0,0,0,0,0,0,1521.04166,130,1
52,1,1,1,2,14,1,1,0,0,0,0,0,0,0,5371.54642,122,1
63,1,0,1,2,14,1,1,0,0,0,0,0,0,0,5304.79159,122,1
49,0,1,1,2,7,0,1,0,0,0,0,0,0,0,1477.40309,130,1
19,0,0,1,2,7,1,0,0,0,0,0,0,0,0,1940.99444,130,1
47,1,0,1,2,13,1,1,0,0,0,0,0,0,0,1625.4662,130,1
42,1,1,1,2,13,1,1,0,0,0,0,0,0,0,1548.41983,130,1
15,0,0,1,2,13,1,0,0,0,0,0,0,0,0,1936.42362,130,1
83,0,1,1,2,3,0,0,0,0,0,0,0,0,0,5221.6914,122,1
47,0,1,1,2,11,1,1,0,0,0,0,0,0,0,5676.51063,122,1
13,0,1,1,2,11,1,0,0,0,0,0,0,0,0,6298.95727,122,1
89,0,1,1,2,8,0,0,0,0,0,0,0,0,0,5221.6914,122,1
58,1,1,1,2,6,0,0,0,0,0,0,0,0,0,1521.04166,130,1
58,1,0,1,2,6,0,0,0,0,0,0,0,0,0,1634.16367,130,1
21,0,1,1,2,6,0,1,0,0,0,0,0,0,0,1934.54527,130,1
32,0,0,2,2,9,1,1,0,0,0,0,0,0,0,2937.07319,130,1
80,0,1,1,2,8,0,0,0,0,0,0,0,0,0,1367.41672,130,1
70,0,1,1,2,9,0,0,0,0,0,0,0,0,0,1429.54997,130,1
33,0,0,2,2,.,1,1,0,0,0,0,0,0,0,2937.07319,130,1
66,0,1,1,2,6,1,1,1,0,0,0,0,0,0,1575.52269,130,1
48,0,1,1,2,13,1,1,0,0,0,0,0,0,0,1477.40309,130,1
39,1,1,2,2,14,1,1,0,0,0,0,0,0,0,3441.64394,130,1
13,0,1,2,2,14,1,0,0,0,0,0,0,0,0,3896.63755,130,1
46,1,0,2,2,14,1,1,0,0,0,0,0,0,0,3959.01569,130,1
18,0,1,2,2,14,1,0,0,0,0,0,0,0,0,3848.289,130,1
73,1,0,1,2,13,0,0,0,0,0,0,0,0,0,1510.91912,130,1
68,1,1,1,2,13,0,0,0,0,0,0,0,0,0,1575.52269,130,1
42,0,1,2,2,8,1,1,0,0,0,0,0,0,0,2425.23016,130,1
17,0,0,2,2,8,1,1,0,0,0,0,0,0,0,4100.847,130,1
16,0,0,2,2,8,1,0,0,0,0,0,0,0,0,4100.847,130,1
21,0,1,2,2,8,1,1,0,0,0,0,0,0,0,3848.289,130,1
55,1,1,1,2,.,0,1,0,0,0,0,0,0,0,2017.13344,130,1
56,1,0,1,2,.,1,1,0,0,0,0,0,0,0,2118.89242,130,1
77,0,1,1,2,4,0,0,0,0,0,0,0,0,0,2169.04368,130,1
75,0,1,1,2,3,0,0,0,0,0,0,0,0,0,2169.04368,130,1
43,0,1,1,2,14,1,1,0,0,0,0,0,0,0,2251.51706,130,1
56,0,0,1,2,8,1,0,0,0,0,0,0,0,0,2030.92896,130,1
19,0,1,1,2,8,1,1,0,0,0,0,0,0,0,2415.32203,130,1
61,1,1,1,2,14,0,1,0,0,0,0,0,0,0,2033.67196,130,1
63,1,0,2,2,14,1,1,0,0,0,0,0,0,0,3753.87127,130,1
76,0,0,2,2,7,0,0,0,0,0,0,0,0,0,2665.22183,130,1
59,1,0,1,2,13,1,1,0,0,0,0,0,0,0,1725.831,130,1
14,0,0,1,2,13,0,0,0,0,0,0,0,0,0,1736.82345,130,1
42,1,1,1,2,13,1,0,0,0,0,0,0,0,0,1679.28183,130,1
52,1,1,2,2,12,1,1,0,0,0,0,0,0,0,2452.94048,130,1
37,1,0,2,2,12,1,1,0,0,0,0,0,0,0,3630.98086,130,1
77,0,1,1,2,2,0,0,0,0,0,0,0,0,0,2016.02748,130,1
59,1,0,2,2,8,1,1,0,0,0,0,0,0,0,1889.8965,130,1
60,1,1,2,2,8,1,1,0,0,0,0,0,0,0,3039.6869,130,1
70,0,1,2,2,3,0,0,0,0,0,0,0,0,0,2119.63343,130,1
75,1,0,1,2,8,0,0,0,0,0,0,0,0,0,1544.12073,130,1
68,1,1,1,2,8,1,0,0,0,0,0,0,0,0,1292.7429,130,1
73,0,0,1,2,4,1,0,0,0,0,0,0,0,0,1505.0873,130,1
82,0,0,1,2,2,0,0,0,0,0,0,0,0,0,2146.05992,130,1
80,0,1,1,2,7,0,0,0,0,0,0,0,0,0,1412.01582,130,1
23,1,1,1,2,.,1,0,0,0,0,0,0,0,0,1753.01091,130,1
27,1,0,1,2,.,1,1,0,0,0,0,0,0,0,1936.89127,130,1
46,1,1,1,2,14,1,1,0,0,0,0,0,0,0,2011.77519,130,1
45,1,0,1,2,14,1,1,1,0,0,0,0,0,0,2252.92196,130,1
21,0,0,1,2,14,1,1,0,0,0,0,0,0,0,3645.70015,130,1
64,1,1,1,2,6,1,0,0,0,0,0,0,0,0,1472.13513,130,1
64,1,0,1,2,6,1,0,0,0,0,0,0,0,0,1560.25486,130,1
74,1,0,1,2,13,0,0,0,0,0,0,0,0,0,2155.08549,130,1
74,1,1,1,2,13,0,0,0,0,0,0,0,0,0,1840.10468,130,1
42,1,0,1,2,.,1,1,0,0,0,0,0,0,0,1869.047,130,1
46,1,1,1,2,.,0,1,0,0,0,0,0,0,0,1685.42175,130,1
66,1,0,1,2,13,1,0,0,0,0,0,0,0,0,2070.26409,130,1
58,1,1,1,2,13,1,0,0,0,0,0,0,0,0,2229.67607,130,1
50,0,0,1,2,14,1,1,0,0,0,0,0,0,0,1562.56428,130,1
78,1,0,1,2,14,0,0,0,0,0,0,0,0,0,1850.9107,130,1
84,1,1,1,2,14,0,0,0,0,0,0,0,0,0,1991.41789,130,1
30,1,0,1,2,11,1,1,0,0,0,0,0,0,0,2289.13129,130,1
25,1,1,1,2,11,0,1,0,0,0,0,0,0,0,2201.04315,130,1
49,1,0,1,2,12,1,1,0,0,0,0,0,0,0,1798.92622,130,1
46,1,1,1,2,12,1,1,0,0,0,0,0,0,0,1685.42175,130,1
23,0,1,1,2,12,1,1,0,0,0,0,0,0,0,1987.89597,130,1
37,1,0,1,2,12,1,1,0,0,0,0,0,0,0,2385.27531,130,1
36,1,1,1,2,12,1,1,0,0,0,0,0,0,0,2280.84118,130,1
14,0,1,1,2,12,1,0,0,0,0,0,0,0,0,2732.55511,130,1
12,0,1,1,2,12,0,0,0,0,0,0,0,0,0,2282.9683,130,1
85,0,0,1,2,3,1,0,0,0,0,0,0,0,0,1929.62377,130,1
59,1,0,1,2,13,0,0,0,0,0,0,0,0,0,2298.02228,130,1
57,1,1,1,2,13,0,1,0,0,0,0,0,0,0,2229.67607,130,1
29,0,0,1,2,13,0,1,0,0,0,0,0,0,0,2421.43278,130,1
30,1,0,1,2,.,1,1,0,0,0,0,0,0,0,1787.90655,130,1
22,1,1,1,2,.,1,1,0,0,0,0,0,0,0,1753.01091,130,1
66,1,0,1,2,12,1,1,0,0,0,0,0,0,0,2070.26409,130,1
64,1,1,1,2,12,1,1,0,0,0,0,0,0,0,1873.46038,130,1
46,1,0,1,2,.,1,1,0,0,0,0,0,0,0,2865.64155,41,1
13,0,1,1,2,.,1,0,0,0,0,0,0,0,0,2903.25619,41,1
39,1,1,1,2,.,1,0,0,0,0,0,0,0,0,2809.49644,41,1
29,1,0,1,2,.,1,1,0,0,0,0,0,0,0,2871.75632,41,1
28,1,1,1,2,.,0,1,0,0,0,0,0,0,0,2675.37592,41,1
82,0,0,1,2,4,0,0,0,0,0,0,0,0,0,1983.31694,41,1
25,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2871.75632,41,1
25,1,1,1,2,13,1,1,0,0,0,0,0,0,0,2675.37592,41,1
38,0,1,1,2,1,0,0,0,0,0,0,0,0,0,2444.00281,41,1
37,1,1,1,2,13,1,0,0,0,0,0,0,0,0,2809.49644,41,1
37,1,0,1,2,13,1,1,0,0,0,0,0,0,0,3079.25872,41,1
55,1,1,1,2,14,1,1,0,0,0,0,0,0,0,2044.4135,41,2
57,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2147.54869,41,2
32,0,1,1,2,9,1,1,0,0,0,0,0,0,0,1922.62813,138,1
25,0,1,1,1,9,1,1,0,0,0,0,0,0,0,2588.93437,138,1
53,1,1,1,2,12,0,0,0,0,0,0,0,0,0,2041.7516,41,2
30,0,0,1,2,10,1,1,0,0,0,0,0,0,0,2000.27985,138,1
49,1,0,1,2,13,0,1,0,0,0,0,0,0,0,2442.22179,41,2
48,1,1,1,2,13,1,1,0,0,0,0,0,0,0,2327.29659,41,2
22,0,0,1,2,13,1,1,0,0,0,0,0,0,0,3101.39827,41,2
42,1,1,1,2,13,1,1,0,0,0,0,0,0,0,2106.2369,138,1
55,1,1,1,2,13,1,1,0,0,0,0,0,0,0,1908.10333,138,1
53,1,0,1,2,13,1,1,0,0,0,0,0,0,0,1982.39897,138,1
39,0,1,1,2,11,0,1,0,0,0,0,0,0,0,2237.986,138,1
46,1,0,1,2,14,1,1,0,0,0,0,0,0,0,1971.38225,138,1
12,0,0,1,2,14,0,0,0,0,0,0,0,0,0,1980.44186,138,1
36,1,1,1,1,13,1,1,0,0,0,0,0,0,0,2237.986,138,1
15,0,1,1,1,13,1,0,0,0,0,0,0,0,0,2792.04198,138,1
13,0,0,1,1,13,1,0,1,1,1,0,0,0,1,2429.51944,138,1
36,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2074.63731,138,1
43,1,1,4,2,12,1,1,0,0,0,0,0,0,0,1956.9579,138,1
43,1,0,1,2,12,1,1,0,0,0,0,0,0,0,2100.52123,138,1
32,1,0,1,2,12,1,1,0,0,0,0,0,0,0,2235.16912,138,1
32,1,1,1,2,12,1,0,0,0,0,0,0,0,0,2028.48266,138,1
53,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2219.78937,138,1
50,1,1,1,1,14,0,1,0,0,0,0,0,0,0,2083.61916,138,1
25,0,1,1,1,14,1,1,0,0,0,0,0,0,0,2483.97888,138,1
27,0,0,1,2,14,1,1,0,0,0,0,0,0,0,2674.82209,138,1
61,0,1,1,2,10,1,0,0,0,0,0,0,0,0,1697.1435,138,1
13,0,1,1,2,10,1,0,0,0,0,0,0,0,0,2255.83942,138,1
37,1,1,1,2,14,1,1,0,0,0,0,0,0,0,1960.02184,138,1
42,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2100.52123,138,1
46,0,1,1,2,12,0,1,0,0,0,0,0,0,0,2136.1189,138,1
50,1,1,1,2,14,1,1,0,0,0,0,0,0,0,1753.08378,138,1
38,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2182.30799,138,1
44,1,1,1,2,12,1,1,0,0,0,0,0,0,0,2106.2369,138,1
42,1,0,1,2,12,0,1,0,0,0,0,0,0,0,2347.51713,138,1
40,0,1,1,2,10,0,1,0,0,0,0,0,0,0,1956.9579,138,1
14,0,1,1,2,10,1,0,0,0,0,0,0,0,0,2624.48088,138,1
23,1,0,1,2,9,0,1,0,0,0,0,0,0,0,2552.8691,138,1
33,1,1,1,2,11,1,1,0,0,0,0,0,0,0,2014.63318,138,1
35,1,0,1,2,11,1,1,0,0,0,0,0,0,0,2176.59757,138,1
55,0,1,1,2,10,0,1,0,0,0,0,0,0,0,1961.89209,138,1
47,0,0,1,2,14,1,1,0,0,0,0,0,0,0,2213.08414,138,1
15,0,1,1,2,14,1,0,0,0,0,0,0,0,0,2533.7876,138,1
12,0,1,1,2,14,1,0,0,0,0,0,0,0,0,2004.11589,138,1
54,0,0,1,2,12,1,1,0,0,0,0,0,0,0,2059.85333,138,1
31,0,0,1,2,14,1,1,0,0,0,0,0,0,0,2050.36382,138,1
29,0,0,1,2,14,1,1,0,0,0,0,0,0,0,2440.39623,138,1
44,0,1,1,2,12,1,1,0,0,0,0,0,0,0,2029.614,138,1
65,0,1,1,1,9,0,0,0,0,0,0,0,0,0,1619.82551,138,1
38,1,1,1,2,13,1,1,0,0,0,0,0,0,0,2103.81445,138,1
39,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2291.18439,138,1
14,0,0,1,2,13,1,0,0,0,0,0,0,0,0,2272.34568,138,1
19,0,0,1,2,12,1,1,1,0,0,0,0,0,0,2567.93685,138,1
16,0,1,1,2,12,1,1,0,0,0,0,0,0,0,2519.05304,138,1
42,1,1,1,2,12,1,1,1,0,0,0,0,0,0,2154.87477,138,1
44,1,0,1,2,12,1,1,0,0,0,0,0,0,0,2059.1368,138,1
14,0,0,1,2,12,0,0,0,0,0,0,0,0,0,2281.504,138,1
37,1,1,2,2,12,0,1,0,0,0,0,0,0,0,2924.57946,138,1
37,1,1,1,2,13,0,1,0,0,0,0,0,0,0,1922.10762,138,1
16,0,0,1,2,13,1,1,1,0,0,0,0,0,0,2709.11355,138,1
15,0,0,1,2,13,1,0,0,0,0,0,0,0,0,2281.504,138,1
46,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2213.08414,138,1
73,0,1,1,2,9,0,0,0,0,0,0,0,0,0,2091.48474,138,1
59,1,1,1,2,13,1,0,0,0,0,0,0,0,0,1916.23798,138,1
61,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2229.15899,138,1
47,0,1,1,2,13,1,1,0,0,0,0,0,0,0,2113.93789,138,1
35,1,1,3,2,6,0,1,0,0,0,0,0,0,0,2208.66429,138,1
34,1,0,3,.,6,1,1,0,0,0,0,0,0,0,2179.26812,138,1
12,0,0,3,2,6,1,0,0,0,0,0,0,0,0,2120.47365,138,1
14,0,0,3,2,6,0,0,0,0,0,0,0,0,0,2445.98724,138,1
28,0,0,1,2,13,0,1,0,0,0,0,0,0,0,2440.03016,69,1
37,1,1,1,2,10,0,1,1,0,0,0,0,0,0,2182.94021,138,1
42,1,0,1,2,10,0,1,0,0,0,0,0,0,0,2320.8658,138,1
25,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2440.03016,69,1
26,1,1,1,2,13,1,1,0,0,0,0,0,0,0,2349.8043,69,1
45,1,1,4,2,8,1,0,0,0,0,0,0,0,0,1948.11285,138,1
18,0,0,4,2,8,1,0,0,0,0,0,0,0,0,2814.13697,138,1
20,0,1,4,2,8,1,1,0,0,0,0,0,0,0,2889.4784,138,1
50,1,0,4,2,8,1,0,0,0,0,0,0,0,0,2134.83726,138,1
20,0,0,4,2,8,1,0,0,0,0,0,0,0,0,3393.09456,138,1
31,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2550.14443,69,1
34,1,1,1,2,14,1,1,1,1,0,0,0,0,0,2139.46641,69,1
27,1,0,1,2,9,1,1,1,0,0,0,0,0,0,2062.61739,138,1
22,1,1,1,2,9,1,1,0,0,0,0,0,0,0,2352.39949,138,1
34,0,1,1,2,11,1,1,0,0,0,0,0,0,0,1853.8625,138,1
45,0,1,1,2,10,1,1,0,0,0,0,0,0,0,2150.29127,68,2
49,0,1,1,2,11,1,1,0,0,0,0,0,0,0,1925.42338,138,1
63,0,0,1,2,14,1,1,0,0,0,0,0,0,0,2512.37715,68,2
51,1,1,1,2,14,1,0,0,0,0,0,0,0,0,1823.67078,138,1
51,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2109.97302,138,1
30,0,0,1,1,12,1,1,0,0,0,0,0,0,0,2465.48215,67,2
32,1,1,1,2,14,1,1,0,0,0,0,0,0,0,2322.01203,69,1
26,1,0,1,2,14,0,1,0,0,0,0,0,0,0,2559.91204,69,1
73,0,1,1,1,4,0,0,0,0,0,0,0,0,0,1964.64611,67,2
34,0,1,1,2,13,1,1,0,0,0,0,0,0,0,2322.01203,69,1
65,0,1,1,2,3,0,0,0,0,0,0,0,0,0,2147.68572,67,2
66,0,0,1,2,5,0,0,0,0,0,0,0,0,0,2243.81412,67,2
70,0,1,2,2,1,0,0,0,0,0,0,0,0,0,2634.50911,67,2
75,0,0,1,2,2,0,0,0,0,0,0,0,0,0,2250.44809,69,1
61,0,0,1,2,.,0,0,0,0,0,0,0,0,0,1929.53581,67,2
39,1,1,1,1,.,1,1,0,0,0,0,0,0,0,2171.91825,69,1
37,0,1,1,2,3,1,1,1,0,0,0,0,0,0,2320.81762,67,2
73,0,0,1,2,.,0,0,0,0,0,0,0,0,0,2038.34911,69,1
18,0,1,1,2,4,1,1,1,0,0,0,0,0,0,2242.18166,67,2
46,0,0,1,2,9,1,1,0,0,0,0,0,0,0,2388.93127,67,2
27,1,1,1,2,13,0,1,0,0,0,0,0,0,0,2271.79312,67,2
29,1,0,1,2,13,0,1,0,0,0,0,0,0,0,2359.02356,67,2
61,1,1,1,2,14,1,0,0,0,0,0,0,0,0,2385.9946,69,2
67,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2243.81412,69,2
36,0,1,1,2,14,1,1,0,0,0,0,0,0,0,2594.82063,69,2
32,1,1,1,2,13,1,1,0,0,0,0,0,0,0,2068.43823,69,2
33,1,0,1,2,13,0,1,0,0,0,0,0,0,0,2465.48215,69,2
69,1,0,1,2,10,1,1,0,0,0,0,0,0,0,1878.47402,68,2
66,1,1,1,2,10,1,0,0,0,0,0,0,0,0,2259.82027,68,2
37,0,0,1,2,13,1,1,0,0,0,0,0,0,0,2567.01242,69,2
43,0,1,1,2,12,1,1,0,0,0,0,0,0,0,2484.81882,68,2
42,0,0,1,2,12,1,1,0,0,0,0,0,0,0,2404.47486,68,2
34,1,1,1,2,10,1,1,0,0,0,0,0,0,0,2068.43823,69,2
37,1,0,1,2,10,0,1,0,0,0,0,0,0,0,2567.01242,69,2
53,0,1,1,2,13,0,1,0,0,0,0,0,0,0,2006.76186,68,2
29,0,1,1,2,13,0,1,0,0,0,0,0,0,0,2816.3717,68,2
47,1,0,1,2,12,0,1,0,0,0,0,0,0,0,2470.96487,68,1
40,1,1,4,2,12,1,1,0,0,0,0,0,0,0,2387.41014,68,1
46,0,0,1,2,13,0,1,0,0,0,0,0,0,0,2256.64897,68,2
72,0,1,1,2,10,0,0,0,0,0,0,0,0,0,2032.11016,68,1
42,0,1,1,2,.,1,1,0,0,0,0,0,0,0,2240.13736,68,2
70,1,1,1,2,11,1,0,0,0,0,0,0,0,0,2032.11016,68,1
70,1,0,1,2,11,1,0,0,0,0,0,0,0,0,2197.93778,68,1
48,0,1,1,2,8,1,1,2,0,0,0,0,0,0,2137.39568,68,2
64,1,1,1,2,10,0,0,0,0,0,0,0,0,0,2524.60075,68,1
70,1,0,1,2,10,0,0,0,0,0,0,0,0,0,2197.93778,68,1
43,0,0,1,1,4,1,1,0,0,0,0,0,0,0,2448.03921,67,1
74,0,1,1,2,8,1,0,0,0,0,0,0,0,0,1964.64611,67,1
40,1,1,1,2,14,1,1,0,0,0,0,0,0,0,2240.13736,69,1
15,0,1,1,2,14,1,0,0,0,0,0,0,0,0,3004.25352,69,1
55,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2319.2766,69,1
29,0,0,1,2,.,1,1,1,1,0,0,0,0,0,2359.02356,67,1
45,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2256.64897,69,1
64,0,1,1,2,11,0,0,0,0,0,0,0,0,0,2225.30872,69,1
45,1,0,1,1,9,0,1,0,0,0,0,0,0,0,2388.93127,67,1
17,0,0,1,1,9,0,0,0,0,0,0,0,0,0,3058.30738,67,1
41,1,1,1,1,9,0,0,0,0,0,0,0,0,0,2308.15048,67,1
